eventID,occurrenceID,measurementValue,measurementType,measurementTypeID,measurementUnit,measurementUnitID
WS18218:stnMR:500um:2018-08-06,WS18218:stnMR:500um:2018-08-06:Round Fish Eggs:eggs,106.666666666667,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS18218:stnMR:500um:2018-08-06,WS18218:stnMR:500um:2018-08-06:Salps:NA,4.39512851617351,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS18218:stnMR:500um:2018-08-06,WS18218:stnMR:500um:2018-08-06:Salps:NA,213.333333333333,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS18218:stnMR:500um:2018-08-06,WS18218:stnMR:500um:2018-08-06:Siphonophore:NA,4.39512851617351,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS18218:stnMR:500um:2018-08-06,WS18218:stnMR:500um:2018-08-06:Siphonophore:NA,213.333333333333,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS18218:stnMR:500um:2018-08-06,WS18218:stnMR:500um:2018-08-06:Stomatopod Larvae:larvae,1.09878212904338,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS18218:stnMR:500um:2018-08-06,WS18218:stnMR:500um:2018-08-06:Stomatopod Larvae:larvae,53.3333333333333,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS18218:stnMR:500um:2018-08-06,WS18218:stnMR:500um:2018-08-06:Temora sp.:NA,9.8890391613904,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS18218:stnMR:500um:2018-08-06,WS18218:stnMR:500um:2018-08-06:Temora sp.:NA,480,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS18218:stnMR:500um:2018-08-06,WS18218:stnMR:500um:2018-08-06:Undinula vulgaris:NA,18.6792961937374,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS18218:stnMR:500um:2018-08-06,WS18218:stnMR:500um:2018-08-06:Undinula vulgaris:NA,906.666666666667,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,,bongo nets,bongo nets,http://vocab.nerc.ac.uk/collection/L22/current/NETT0176/,,
WS19028:stn57:64um:2019-01-31,,244.755,Length of sampling track,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,metres,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
WS19028:stn57:64um:2019-01-31,,0.5,Sampling device aperture diameter,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100012/,metres,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
WS19028:stn57:64um:2019-01-31,,0.785398163397448,Sampling device aperture surface area,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100017/,per square metre,http://vocab.nerc.ac.uk/collection/P06/current/PMSQ/
WS19028:stn57:64um:2019-01-31,,0,flow meters,http://vocab.nerc.ac.uk/collection/L05/current/388/,,
WS19028:stn57:64um:2019-01-31,,999,flow meters,http://vocab.nerc.ac.uk/collection/L05/current/388/,,
WS19028:stn57:64um:2019-01-31,,0.125,Sub-sampling coefficient,http://vocab.nerc.ac.uk/collection/P01/current/SSAMPC01/,Dimensionless,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
WS19028:stn57:64um:2019-01-31,,48.0575318705856,Sample volume (filtration) by measuring cylinder,http://vocab.nerc.ac.uk/collection/P01/current/VOLFMCXX/,per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/PCUM/
WS19028:stn57:64um:2019-01-31,,2,Sample Duration,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,Minutes,http://vocab.nerc.ac.uk/collection/P06/current/UMIN/
WS19028:stn57:64um:2019-01-31,,1.5,Speed of towing platform,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,Knots (nautical miles per hour),http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
WS19028:stn57:64um:2019-01-31,,2.039625,Speed,http://vocab.nerc.ac.uk/collection/S06/current/S0600152/,Metres per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/
WS19028:stn57:64um:2019-01-31,,64,Sampling net mesh size,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,Micrometres,http://vocab.nerc.ac.uk/collection/P06/current/UMIC/
WS19028:stn57:64um:2019-01-31,,microscopy,microscopy,http://vocab.nerc.ac.uk/collection/S04/current/S0419/,,
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Bivalve larvae:larvae,1609.18237627319,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Bivalve larvae:larvae,77333.3333333333,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Brachiopod larvae:larvae,11.0978094915392,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Brachiopod larvae:larvae,533.333333333333,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Brachyuran Zoea:zoea,110.978094915392,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Brachyuran Zoea:zoea,5333.33333333333,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Calocalanus spp.:NA,122.075904406931,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Calocalanus spp.:NA,5866.66666666667,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Caridean larvae:larvae,22.1956189830784,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Caridean larvae:larvae,1066.66666666667,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Centropages spp.:NA,33.2934284746176,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Centropages spp.:NA,1600,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Chaetognaths:NA,55.4890474576961,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Chaetognaths:NA,2666.66666666667,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Cirriped:NA,199.760570847706,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Cirriped:NA,9600,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Cladoceran:NA,11.0978094915392,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Cladoceran:NA,533.333333333333,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Clausocalaus spp.:NA,199.760570847706,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Clausocalaus spp.:NA,9600,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Clymenestra spp.:NA,44.3912379661569,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Clymenestra spp.:NA,2133.33333333333,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Copepod larva (copepodite):larva,1908.82323254475,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Copepod larva (copepodite):larva,91733.3333333333,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Copepod nauplii:nauplii,2929.82170576635,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Copepod nauplii:nauplii,140800,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Corycaeus spp.:NA,55.4890474576961,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Corycaeus spp.:NA,2666.66666666667,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Cyphonautes:NA,55.4890474576961,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Cyphonautes:NA,2666.66666666667,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Decapod Protozoea:protozoea,66.5868569492353,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Decapod Protozoea:protozoea,3200,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Euterpina acuntifrons:NA,288.54304678002,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Euterpina acuntifrons:NA,13866.6666666667,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Isopods:NA,66.5868569492353,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Isopods:NA,3200,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Larvaceans:NA,233.053999322324,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Larvaceans:NA,11200,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Oithona spp.:NA,4405.83036814107,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Oithona spp.:NA,211733.333333333,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Oncaea spp.:NA,799.042283390824,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Oncaea spp.:NA,38400,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Paracalanus spp.:NA,2663.47427796941,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Paracalanus spp.:NA,128000,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Parvocalanus spp.:NA,699.16199796697,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Parvocalanus spp.:NA,33600,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Polychaete Larvae:larvae,488.303617627725,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Polychaete Larvae:larvae,23466.6666666667,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Pteropods:NA,466.107998644647,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Pteropods:NA,22400,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Round Fish Eggs:eggs,22.1956189830784,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Round Fish Eggs:eggs,1066.66666666667,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Stomatopod Larvae:larvae,22.1956189830784,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Stomatopod Larvae:larvae,1066.66666666667,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Subeucalanus spp.:NA,44.3912379661569,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Subeucalanus spp.:NA,2133.33333333333,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Temora sp.:NA,66.5868569492353,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Temora sp.:NA,3200,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Undinula vulgaris:NA,11.0978094915392,Zooplankton taxonomy-related abundance per unit volume of the water column,http://vocab.nerc.ac.uk/collection/P02/current/ZATX/,Number per cubic metre,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Undinula vulgaris:NA,533.333333333333,Count (in assayed sample) of biological entity specified elsewhere,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,Count of Biological Entity,http://vocab.nerc.ac.uk/collection/P09/current/OCNT/
